Date,BTC_Price,BTC_Volume,ETH_Price,ETH_Volume,NVDA_Close,NVDA_Volume,AMD_Close,AMD_Volume,INTC_Close,INTC_Volume,GPU_Stock_Index,GPU_Launch_Dates,Regulatory_Event_Flag,Military_Spending_Flag,Regulatory_Stringency_Index,Defense_AI_Budget_Billions,Global_Regulatory_Index,Cybersecurity_Threat_Level,BTC_MA_7,BTC_MA_30,ETH_MA_7,GPU_MA_7,BTC_Momentum,ETH_Momentum,GPU_Momentum,NVDA_Momentum,BTC_Volatility,GPU_Volatility,BTC_Price_Lag1,ETH_Price_Lag1,GPU_Price_Lag1,BTC_Volume_MA,BTC_to_GPU_Ratio,ETH_to_GPU_Ratio,Gov_Crypto_Interaction,Military_GPU_Demand,Reg_Stringency_GPU_Impact,GPU_Price_Category,Cluster
2020-02-19,9633.38671875,46992019710,259.76397705078125,22679414413,7.832949161529541,694332000.0,58.900001525878906,58597300.0,59.488712310791016,13551200.0,247.25379707159985,0,0,0,25.0,5.1,40.0,40.0,9973.69712611607,9474.247623697916,269.2874319893973,234.15066523937028,-0.0501488435115282,-0.0786700812663171,0.0423191793929449,0.0611322936399121,260.0121833779503,6.766053393230019,10141.99609375,281.944580078125,237.21505078281533,45742216106.71429,38.804589627169314,1.0463645676922384,0.0,0.0,7.71412519820155,Low,0
2020-02-20,9608.4755859375,44925260237,257.949462890625,23229828870,7.683607578277588,810052000.0,57.27000045776367,74203400.0,58.0172233581543,26452600.0,241.29615684931468,0,0,0,25.0,5.1,40.0,40.0,9887.139369419643,9503.000325520834,267.83746337890625,236.4546931000168,-0.0025859164113087,-0.0069852416826892,-0.0240952425922096,-0.019065818017232,267.2860142116819,5.88622898743686,9633.38671875,259.76397705078125,247.25379707159985,45109243087.28571,39.65591411304581,1.06460402114857,0.0,0.0,7.528251480164207,Low,0
2020-02-21,9686.44140625,40930547513,265.6006164550781,20867593292,7.319461822509766,768180000.0,53.27999877929688,88271100.0,57.03327941894531,20775900.0,228.0218416860785,0,0,0,25.0,5.1,40.0,40.0,9797.757254464286,9536.519173177085,265.1779087611607,235.83574737672848,0.0081142757365806,0.0296614440623872,-0.0550125428293737,-0.0473925499263266,196.80832453418049,6.576543916768476,9608.4755859375,257.949462890625,241.29615684931468,44765283566.0,42.29483674979463,1.1597174072992495,0.0,0.0,7.114103223181377,Low,0
2020-02-22,9663.181640625,35838025154,262.33172607421875,16906032862,7.319461822509766,768180000.0,53.27999877929688,88271100.0,57.03327941894531,20775900.0,228.0218416860785,0,0,0,25.0,5.1,40.0,40.0,9765.436802455357,9578.408040364584,264.8355015345982,235.21680165344011,-0.0024012704614092,-0.0123075406393579,0.0,0.0,197.8199831435867,7.13864710802736,9686.44140625,265.6006164550781,228.0218416860785,43618565040.71429,42.193275407637216,1.1454441381787432,0.0,0.0,7.114103223181377,Low,0
2020-02-23,9924.515625,41185185761,273.754150390625,19585998814,7.319461822509766,768180000.0,53.27999877929688,88271100.0,57.03327941894531,20775900.0,228.0218416860785,0,0,0,25.0,5.1,40.0,40.0,9764.019949776786,9627.7107421875,266.815420968192,234.59785593015175,0.0270443001170883,0.0435419096551616,0.0,0.0,196.4385308433189,7.601036088838862,9663.181640625,262.33172607421875,228.0218416860785,43305765820.14286,43.33436301068432,1.1953189633583563,0.0,0.0,7.114103223181377,Low,0
2020-02-24,9650.1748046875,45080496648,265.2164306640625,22400845640,6.80199670791626,856916000.0,49.119998931884766,86624100.0,54.74627304077149,26903100.0,211.9273517563118,0,0,0,25.0,5.1,40.0,40.0,9758.310267857143,9670.45498046875,266.6515633719308,231.67969735975387,-0.0276427415380788,-0.0311875444240018,-0.070583106472424,-0.0706971533073824,199.50072102799916,11.517840463773084,9924.515625,273.754150390625,228.0218416860785,43174651282.28571,45.32144285404818,1.2455723911298808,0.0,0.0,6.611967717923752,Low,0
2020-02-25,9341.705078125,42515259129,247.81759643554688,21878882134,6.5224785804748535,1055496000.0,47.56999969482422,88699400.0,52.946815490722656,34495700.0,204.43601162717795,0,0,0,25.0,5.1,40.0,40.0,9643.982979910714,9695.284147135417,261.77627999441967,226.99697748037715,-0.0319651957405645,-0.0656023994627765,-0.0353486233232787,-0.0410935405358399,170.12407035284667,15.02246711978286,9650.1748046875,265.2164306640625,211.9273517563118,42495256307.42857,45.47257807495883,1.2063006601066728,0.0,0.0,6.378243761637186,Low,0
2020-02-26,8820.5224609375,50420050762,225.6802673339844,26235617201,6.661863803863525,747732000.0,47.4900016784668,86378400.0,52.87590789794922,26190100.0,205.8818952854361,0,0,0,25.0,5.1,40.0,40.0,9527.85951450893,9692.307584635417,256.9071786063058,221.08670579663945,-0.0557909517404833,-0.0893291252113326,0.0070725487488718,0.0213699779415028,355.25472713700685,13.814460338767896,9341.705078125,247.81759643554688,204.43601162717795,42984975029.14286,42.63554550661756,1.0908652350782655,0.0,0.0,6.423354201573553,Low,0
2020-02-27,8784.494140625,45470195695,226.75338745117188,25645522790,6.291027545928955,906416000.0,44.0099983215332,106416200.0,49.48971176147461,42226900.0,192.425945482325,0,0,0,25.0,5.1,40.0,40.0,9410.147879464286,9673.171061197916,252.45059640066964,214.10524702992663,-0.0040846016176541,0.0047550462867866,-0.0653576157556528,-0.0556655417841933,448.3927690210096,14.241183185122182,8820.5224609375,225.6802673339844,205.8818952854361,43062822951.71429,45.41528344979818,1.1723007835672814,0.0,0.0,6.0035390858046505,Low,0
2020-02-28,8672.455078125,44605450443,226.760498046875,22563530559,6.726119995117188,1133252000.0,45.47999954223633,100331800.0,49.21491622924805,60721700.0,200.5660404677114,0,0,0,25.0,5.1,40.0,40.0,9265.292689732143,9651.698567708334,246.90200805664065,210.1829897130171,-0.0127541848974389,3.135827774425337e-05,0.0423024814298447,0.069160792257187,504.530776418337,13.53278476739337,8784.494140625,226.75338745117188,192.425945482325,43587809084.57143,43.02537797538484,1.1249935630064605,0.0,0.0,6.257503686495249,Low,0
2020-02-29,8599.5087890625,35792392544,219.8485107421875,18181296376,6.726119995117188,1133252000.0,45.47999954223633,100331800.0,49.21491622924805,60721700.0,200.5660404677114,0,0,0,25.0,5.1,40.0,40.0,9113.339425223214,9621.382421875,240.83297729492188,206.26073239610744,-0.0084112616791174,-0.0304814434798899,0.0,0.0,524.5048218881572,11.294467209015632,8672.455078125,226.760498046875,200.5660404677114,43581290140.28571,42.66348026239095,1.090702135300439,0.0,0.0,6.257503686495249,Low,0
2020-03-01,8562.4541015625,35349164300,218.97059631347656,18179807469,6.726119995117188,1133252000.0,45.47999954223633,100331800.0,49.21491622924805,60721700.0,200.5660404677114,0,0,0,25.0,5.1,40.0,40.0,8918.759207589286,9595.113248697917,233.00675528390067,202.33847507919785,-0.0043089307085921,-0.0039932698463464,0.0,0.0,414.54180211062817,6.008117545206052,8599.5087890625,219.8485107421875,200.5660404677114,42747572788.71429,42.47964628215291,1.086346667352198,0.0,0.0,6.257503686495249,Low,0
2020-03-02,8869.669921875,42857674409,230.5697784423828,20305587789,6.884515762329102,890744000.0,47.459999084472656,102324700.0,51.57284164428711,43140300.0,207.8119573876947,0,0,0,25.0,5.1,40.0,40.0,8807.258510044643,9577.673079427082,228.0572335379464,201.75056159796685,0.0358794122185646,0.0529714140810986,0.0361273369264614,0.0235493519780944,261.878972557164,5.036166125217177,8562.4541015625,218.97059631347656,200.5660404677114,42430026754.57143,42.476829549597866,1.104198156690285,0.0,0.0,6.483570630495837,Low,0
2020-03-03,8787.7861328125,42386715821,224.4796295166016,19853178572,6.622016906738281,652792000.0,46.75,141972300.0,49.61381149291992,49740300.0,202.2278073033501,0,0,0,25.0,5.1,40.0,40.0,8728.127232142857,9559.120442708334,224.7232382638114,201.43510383742,-0.0092318868440135,-0.0264134743370241,-0.0268711683126432,-0.038128877128464,117.18738765412482,4.907432150283225,8869.669921875,230.5697784423828,207.8119573876947,42411663424.85714,43.24106159200606,1.1045714289557322,0.0,0.0,6.309349512816873,Low,0
2020-03-04,8755.24609375,34746706368,224.5179748535156,16567075208,7.085747241973877,597408000.0,50.11000061035156,93311800.0,52.016056060791016,29223100.0,216.04335269612272,0,0,0,25.0,5.1,40.0,40.0,8718.802036830357,9541.1779296875,224.55719648088728,202.88674061037523,-0.0037028710724991,0.0001708187820719,0.0683167442549024,0.0700285640714271,111.04589323693156,7.341362012021085,8787.7861328125,224.4796295166016,202.2278073033501,40172614225.71429,40.33869724638844,1.0344383832287087,0.0,0.0,6.740383729898775,Low,0
2020-03-05,9078.7626953125,39698054597,229.2681884765625,18201291785,6.806314468383789,540328000.0,48.11000061035156,98302700.0,50.49138641357422,29099200.0,207.73273773728823,0,0,0,25.0,5.1,40.0,40.0,8760.840401785714,9537.771256510418,224.9164537702288,205.07342521822716,0.0369511716859043,0.021157386735499,-0.0384673485905574,-0.0394358934982623,176.48078114713616,5.830350240662849,8755.24609375,224.5179748535156,216.04335269612272,39348022640.28571,43.494675505761165,1.0983815522274245,0.0,0.0,6.481099039326637,Low,0
2020-03-06,9122.5458984375,40826885651,243.5252990722656,19374772256,6.625751972198486,515412000.0,48.59000015258789,124590900.0,49.4365234375,36259200.0,206.09318995974303,0,0,0,25.0,5.1,40.0,40.0,8825.139090401786,9521.408658854169,227.3114253452846,205.86301800280307,0.0048225958309942,0.0621852978838386,-0.0078925825337106,-0.0265286737813891,216.3914077357273,5.482048112604517,9078.7626953125,229.2681884765625,207.73273773728823,38808227670.0,44.05043883968776,1.1759213285555388,0.0,0.0,6.4299464302496006,Low,0
2020-03-07,8909.9541015625,36216930370,237.85308837890625,19431652027,6.625751972198486,515412000.0,48.59000015258789,124590900.0,49.4365234375,36259200.0,206.09318995974303,0,0,0,25.0,5.1,40.0,40.0,8869.48842075893,9494.080403645834,229.88350786481584,206.65261078737905,-0.0233039986032201,-0.0232920797755642,0.0,0.0,192.9887559613009,4.96568088345367,9122.5458984375,243.5252990722656,206.09318995974303,38868875930.85714,43.02388747449644,1.1485316751610355,0.0,0.0,6.4299464302496006,Low,0
2020-03-08,8108.1162109375,39973102121,200.6890563964844,21381823651,6.625751972198486,515412000.0,48.59000015258789,124590900.0,49.4365234375,36259200.0,206.09318995974303,0,0,0,25.0,5.1,40.0,40.0,8804.5830078125,9437.819498697916,227.27185930524556,207.44220357195496,-0.0899934928379019,-0.1562478428836651,0.0,0.0,336.50075281755096,4.219998733525495,8909.9541015625,237.85308837890625,206.09318995974303,39529438476.71429,39.152017565201646,0.9690760784335616,0.0,0.0,6.4299464302496006,Low,0
2020-03-09,7923.64453125,46936995808,201.986328125,23645428606,6.112705707550049,614160000.0,43.27000045776367,80859800.0,45.07526016235352,56197000.0,186.56301420578464,0,0,0,25.0,5.1,40.0,40.0,8669.4365234375,9373.103678385416,223.18850925990515,204.4066402602535,-0.022751484424786,0.0064640880365329,-0.094763809312541,-0.0774321566519797,469.6383053858751,8.927034354835092,8108.1162109375,200.6890563964844,206.09318995974303,40112198676.57143,42.24523989871787,1.0768984971812772,0.0,0.0,5.820620212843573,Low,0
2020-03-10,7909.7294921875,42213940994,200.76724243164065,18344930072,6.502223014831543,580648000.0,45.380001068115234,76228200.0,47.849796295166016,36569000.0,197.02803945065023,0,0,0,25.0,5.1,40.0,40.0,8543.99986049107,9299.5388671875,219.801025390625,203.6638162812964,-0.0017561412564156,-0.0060354861869903,0.056093783054568,0.0637225683546953,544.1152567437379,9.345101915280058,7923.64453125,201.986328125,186.56301420578464,40087516558.42857,39.94247235962083,1.013832399636886,0.0,0.0,6.147120820305854,Low,0
2020-03-11,7911.43017578125,38682762605,194.8685302734375,16984790291,6.138360023498535,499964000.0,45.70000076293945,101601100.0,45.793270111083984,38563500.0,192.38324457819112,0,0,0,25.0,5.1,40.0,40.0,8423.45472935268,9234.699495442708,215.56539045061385,200.28380083587763,0.0002150116000085,-0.0293808496184909,-0.0235742835659819,-0.0559597833699394,581.6886352375893,8.346780058459755,7909.7294921875,200.76724243164065,197.02803945065023,40649810306.57143,40.91062901047977,1.007680529398946,0.0,0.0,6.002206850973612,Low,0
2020-03-12,4970.7880859375,53980357243,112.3471221923828,22134741655,5.387222290039063,816540000.0,39.0099983215332,107461500.0,40.36829376220703,50661700.0,166.597898996417,0,0,0,25.0,5.1,40.0,40.0,7836.601213727678,9060.117887369792,198.8623809814453,194.40739530146743,-0.3716953856011707,-0.423472214652933,-0.1340311399691259,-0.1223678198385248,1360.812814024453,14.4657109043445,7911.43017578125,194.8685302734375,192.38324457819112,42690139256.0,29.65901193095367,0.670337294590934,0.0,0.0,5.197724224407121,Low,0
2020-03-13,5563.70703125,74156772075,133.20181274414062,27864623061,5.998144149780273,634836000.0,43.900001525878906,86689700.0,48.24869918823242,48805100.0,188.1109187554267,0,0,0,25.0,5.1,40.0,40.0,7328.195661272322,8901.372965494791,183.1018829345703,191.8384994151365,0.1192806724128683,0.1856272786057335,0.1291313989468281,0.1134020144056056,1461.388032038621,13.616374880906063,4970.7880859375,112.3471221923828,166.597898996417,47451551602.28571,29.420337375894352,0.7043581281332985,0.0,0.0,5.86891362484463,Low,0
2020-03-14,5200.3662109375,36154506008,123.30602264404295,12740784545,5.998144149780273,634836000.0,43.900001525878906,86689700.0,48.24869918823242,48805100.0,188.1109187554267,0,0,0,25.0,5.1,40.0,40.0,6798.254534040178,8734.239176432291,166.73801640101843,189.2696035288056,-0.0653055271012118,-0.0742917074192218,0.0,0.0,1464.7960665267103,12.089513788904677,5563.70703125,133.20181274414062,188.1109187554267,47442633836.28571,27.499026736066085,0.6520301601596686,0.0,0.0,5.86891362484463,Low,0
2020-03-15,5392.31494140625,33997889639,125.21430206298828,12719251813,5.998144149780273,634836000.0,43.900001525878906,86689700.0,48.24869918823242,48805100.0,188.1109187554267,0,0,0,25.0,5.1,40.0,40.0,6410.282924107143,8570.24580078125,155.9559086390904,186.70070764247475,0.0369106179609119,0.0154759627958651,0.0,0.0,1418.9808451729195,9.566024682819474,5200.3662109375,123.30602264404295,188.1109187554267,46589032053.14286,28.514032806217926,0.6621209546600817,0.0,0.0,5.86891362484463,Low,0
2020-03-16,5014.47998046875,45368026430,110.60587310791016,15984904590,4.891360282897949,726972000.0,38.709999084472656,84545900.0,39.54390335083008,53878900.0,159.68090796142232,0,0,0,25.0,5.1,40.0,40.0,5994.68798828125,8407.747639973959,142.90155792236328,182.86040675042295,-0.0700691567616348,-0.1166674150987117,-0.1511342934376275,-0.1845210517194503,1324.764650954565,13.999215502574206,5392.31494140625,125.21430206298828,188.1109187554267,46364893570.57143,31.207690098892584,0.6883572822134251,0.0,0.0,4.981919510907272,Low,0
2020-03-17,5225.62939453125,38622642935,113.9427490234375,12087490572,5.411130428314209,833632000.0,41.880001068115234,92741900.0,44.39270782470703,52085200.0,174.9641972884544,0,0,0,25.0,5.1,40.0,40.0,5611.2451171875,8250.7875,130.49805886404857,179.70842929868073,0.0421079383874141,0.0301690662689475,0.095711438030678,0.1062629034368156,1034.8008176859864,12.701389574043713,5014.47998046875,110.60587310791016,159.68090796142232,45851850990.71429,29.69711722643775,0.6475337073066834,0.0,0.0,5.458746191449298,Low,0
2020-03-18,5238.4384765625,37878801016,114.84226989746094,11617854009,5.0512518882751465,874268000.0,39.119998931884766,106949300.0,42.20320510864258,49309900.0,163.7581996004375,0,0,0,25.0,5.1,40.0,40.0,5229.38916015625,8102.39736328125,119.06573595319476,175.6191371590016,0.0024512036855608,0.0078944986120916,-0.0640473757584938,-0.0665070903033434,205.06587469067932,12.547605988801571,5225.62939453125,113.9427490234375,174.9641972884544,45736999335.14286,31.794705752226427,0.6970352320914532,0.0,0.0,5.109127822955298,Low,0
2020-03-19,6191.19287109375,51000731797,136.59385681152344,16396753275,5.304039001464844,765512000.0,39.81999969482422,88939000.0,40.72286605834961,44538000.0,167.50839108053597,0,0,0,25.0,5.1,40.0,40.0,5403.732700892857,7970.703922526041,122.52955518450057,175.7492074567329,0.1818775573663802,0.1894040141620661,0.0229007859713208,0.0500444481449164,386.810515452104,12.442785943992238,5238.4384765625,114.84226989746094,163.7581996004375,45311338557.14286,36.74115473653039,0.8106056673832968,0.0,0.0,5.226130865728918,Low,0
2020-03-20,6198.7783203125,54442976103,132.73716735839844,18960388062,5.124223232269287,804636000.0,39.61000061035156,106859500.0,40.62536239624024,52344000.0,164.88450349070072,0,0,0,25.0,5.1,40.0,40.0,5494.457170758928,7856.216975911459,122.46317727225168,172.4311481332006,0.0012251999536576,-0.0282347211152151,-0.0156642158217239,-0.0339016679828138,491.0233351114322,11.669767168513903,6191.19287109375,136.59385681152344,167.50839108053597,42495081989.71429,37.36803733846059,0.800178223795567,0.0,0.0,5.144267623935567,Low,0
2020-03-21,6185.06640625,42494390880,132.81871032714844,13684083308,5.124223232269287,804636000.0,39.61000061035156,106859500.0,40.62536239624024,52344000.0,164.88450349070072,0,0,0,25.0,5.1,40.0,40.0,5635.128627232143,7742.103336588541,123.82213265555244,169.11308880966834,-0.0022120349130034,0.0006143190364296,0.0,0.0,532.0645177946822,9.584108456859914,6198.7783203125,132.73716735839844,164.88450349070072,43400779828.57143,37.2853779352375,0.800669788510981,0.0,0.0,5.144267623935567,Low,0
2020-03-22,5830.2548828125,40099664740,123.32115173339844,12497707224,5.124223232269287,804636000.0,39.61000061035156,106859500.0,40.62536239624024,52344000.0,164.88450349070072,0,0,0,25.0,5.1,40.0,40.0,5697.691476004465,7613.563785807291,123.5516826084682,165.79502948613603,-0.057365838963178,-0.0715076857044942,0.0,0.0,524.4477898773499,4.673107048270666,6185.06640625,132.81871032714844,164.88450349070072,44272461985.85714,35.14647094892343,0.7434157449210539,0.0,0.0,5.144267623935567,Low,0
2020-03-23,6416.31494140625,46491916000,134.91160583496094,14149877968,5.297064781188965,643876000.0,41.63999938964844,101704700.0,43.94948959350586,46698500.0,172.8846464086188,0,0,0,25.0,5.1,40.0,40.0,5897.95361328125,7505.334895833334,127.023930140904,167.68127783573556,0.1005204867323117,0.0939859378431633,0.0485196774017595,0.0337302925897577,486.343530482086,4.453504858378608,5830.2548828125,123.32115173339844,164.88450349070072,44433017638.71429,36.89983603456445,0.7758684197909372,0.0,0.0,5.393865829517237,Low,0
2020-03-24,6734.8037109375,48221910672,138.76144409179688,14609068673,6.205850601196289,1101644000.0,46.220001220703125,106794200.0,46.44923782348633,50019800.0,194.6109870353789,0,0,0,25.0,5.1,40.0,40.0,6113.549944196428,7399.011165364584,130.5694580078125,170.4879620852962,0.0496373342704787,0.0285360049864464,0.1256695784043722,0.1715640373579385,472.95277483619503,11.075710809597965,6416.31494140625,134.91160583496094,172.8846464086188,45804341601.14286,34.42957787294135,0.7093744896174977,0.0,0.0,6.071710674282418,Low,0
2020-03-25,6681.06298828125,44590107888,136.19589233398438,13433092920,6.117189407348633,793432000.0,44.630001068115234,93760400.0,45.43870162963867,41106100.0,189.68452286584133,0,0,0,25.0,5.1,40.0,40.0,6319.63916015625,7300.040771484375,133.61997549874442,174.19172255178245,-0.0079795529257925,-0.0184889381528435,-0.0253144195226859,-0.0142867109676415,316.50370804278884,12.670316828279525,6734.8037109375,138.76144409179688,194.6109870353789,46763099725.71429,35.03725886018449,0.7142472303838043,0.0,0.0,5.918008843053262,Low,0
2020-03-26,6716.4404296875,35319797642,138.36155700683594,11367261176,6.40658712387085,696108000.0,47.5,73680200.0,49.23265075683594,41459800.0,201.08140378034213,0,0,0,25.0,5.1,40.0,40.0,6394.674525669643,7212.531949869792,133.87250409807478,178.98786722318331,0.0052951815404678,0.0159011012427661,0.0600833465077248,0.0473089350763866,342.1959085603336,15.708747999283077,6681.06298828125,136.19589233398438,189.68452286584133,44522966275.0,33.23631122925154,0.6846822835674271,0.0,0.0,6.273582619006211,Low,0
2020-03-27,6469.79833984375,34585598367,133.9379425048828,11396286629,6.294265270233154,638828000.0,46.58000183105469,74599200.0,46.42264938354492,31633500.0,196.4097483581529,0,0,0,25.0,5.1,40.0,40.0,6433.391671316965,7134.174479166667,134.0440434047154,183.49147363281935,-0.0367221435856948,-0.0319714131414015,-0.0232326576916702,-0.0175322447765028,331.5024840595213,15.509289480231992,6716.4404296875,138.36155700683594,201.08140378034213,41686198027.0,32.773449100932154,0.6784768412848811,0.0,0.0,6.127830621518428,Low,0
2020-03-28,6242.19384765625,34885225901,130.9864959716797,12162403960,6.294265270233154,638828000.0,46.58000183105469,74599200.0,46.42264938354492,31633500.0,196.4097483581529,0,0,0,25.0,5.1,40.0,40.0,6441.552734375,7049.431136067708,133.7822984967913,187.99508004245536,-0.0351795342346012,-0.0220359255787099,0.0,0.0,325.0098284350167,13.674267501703888,6469.79833984375,133.9379425048828,196.4097483581529,40599174458.57143,31.620494426299956,0.6635259761034492,0.0,0.0,6.127830621518428,Low,0
2020-03-29,5922.04296875,28373690931,125.58373260498048,9938133669,6.294265270233154,638828000.0,46.58000183105469,74599200.0,46.42264938354492,31633500.0,196.4097483581529,0,0,0,25.0,5.1,40.0,40.0,6454.665318080357,6957.750732421875,134.10552433558874,192.4986864520914,-0.051288198783903,-0.0412467203326618,0.0,0.0,296.86980473235445,9.27940506091534,6242.19384765625,130.9864959716797,196.4097483581529,38924035343.0,29.998736222518584,0.6361577057336538,0.0,0.0,6.127830621518428,Low,0
2020-03-30,6429.841796875,37101651525,132.904541015625,11841123306,6.614543914794922,602252000.0,47.86000061035156,68486600.0,49.188323974609375,31628600.0,204.28721728676,0,0,0,25.0,5.1,40.0,40.0,6456.597726004465,6885.428499348958,133.81880078996932,196.9847680061116,0.0857472380400818,0.0582942412905649,0.0401073215278628,0.0508841986810486,296.6224879602153,4.655257747161095,5922.04296875,125.58373260498048,196.4097483581529,37582568989.42857,31.321199058845117,0.6474077771241564,0.0,0.0,6.373601494523952,Low,0
2020-03-31,6438.64453125,32786468812,133.59356689453125,11065246317,6.5649847984313965,949960000.0,45.47999954223633,83483700.0,47.97390365600586,48074700.0,198.04504835523903,0,0,0,25.0,5.1,40.0,40.0,6414.289271763393,6814.634847005208,133.08053261893136,197.475348194663,0.0013690436954885,0.0051843667164483,-0.0305558468827679,-0.0074924464939563,270.2785946110971,4.5430023851149794,6429.841796875,132.904541015625,204.28721728676,35377505866.57143,32.347674983397944,0.6711725209868299,0.0,0.0,6.178850703165497,Low,0
2020-04-01,6606.7763671875,40346426266,135.63455200195312,12456564435,6.053680896759033,656912000.0,43.65999984741211,92083100.0,45.98829650878906,29586600.0,187.1430937893117,0,0,0,25.0,5.1,40.0,40.0,6403.676897321428,6739.205061848958,133.00034114292689,197.11228689801595,0.0261129240978394,0.0152775702817575,-0.0550478522763779,-0.0778834860051056,259.2932126861669,5.306741801453928,6438.64453125,133.59356689453125,198.04504835523903,34771265634.85714,35.11569962055565,0.7209116703153653,0.0,0.0,5.838718242419849,Low,0
2020-04-02,6793.62451171875,47660646124,142.02914428710938,15322861686,6.362505435943604,675764000.0,44.4900016784668,79024100.0,48.17778778076172,27810000.0,193.6445817962309,1,0,0,25.0,5.1,40.0,40.0,6414.703194754465,6672.7330078125,133.52428218296595,196.04988375742863,0.0282812878999854,0.0471457470885749,0.0347407316790362,0.0510143406055489,275.91812826186,5.120859922891456,6606.7763671875,135.63455200195312,187.1430937893117,36534243989.42857,34.90271575517496,0.7296845510747201,0.0,0.0,6.041559586229251,Low,0
2020-04-03,6733.38720703125,38976504903,142.09130859375,13184603402,6.074604034423828,663212000.0,42.59000015258789,79335000.0,47.98277282714844,23906100.0,186.10241880804043,1,0,0,25.0,5.1,40.0,40.0,6452.358747209822,6605.337711588541,134.68904876708984,194.57740810741257,-0.0088667403657051,0.0004376869758151,-0.0389484844772315,-0.0452496904589407,301.4916586116886,6.337514006670482,6793.62451171875,142.02914428710938,193.6445817962309,37161516351.71429,35.98770796191275,0.7594306342962353,0.0,0.0,5.8062499964667325,Low,0
2020-04-04,6867.52734375,33185988584,145.21939086914062,11946658257,6.074604034423828,663212000.0,42.59000015258789,79335000.0,47.98277282714844,23906100.0,186.10241880804043,0,0,0,25.0,5.1,40.0,40.0,6541.692103794643,6531.629866536458,136.72231946672713,193.1049324573965,0.0199216430890349,0.0220145926330657,0.0,0.0,320.8623431817142,7.003275230909414,6733.38720703125,142.09130859375,186.10241880804043,36918768163.57143,36.70464223552239,0.7761491903433375,0.0,0.0,5.8062499964667325,Low,0
2020-04-05,6791.12939453125,29510409856,143.54664611816406,11280993591,6.074604034423828,663212000.0,42.59000015258789,79335000.0,47.98277282714844,23906100.0,186.10241880804043,0,0,0,25.0,5.1,40.0,40.0,6665.847307477678,6453.915983072917,139.28844996861048,191.6324568073804,-0.0111245205726451,-0.0115187423729375,0.0,0.0,177.044330074781,7.271076046586926,6867.52734375,145.21939086914062,186.10241880804043,37081156581.42857,36.296320687861744,0.7672089277768085,0.0,0.0,5.8062499964667325,Low,0
2020-04-06,7271.78125,46896904615,169.13587951660156,21636382525,6.68452787399292,727884000.0,47.52000045776367,82294000.0,51.79444122314453,32323400.0,205.68022496496167,0,0,0,25.0,5.1,40.0,40.0,6786.124372209822,6399.310221354167,144.46435546875,191.8314579042664,0.0707764242948763,0.1782642373780929,0.1051990956502033,0.1004055303214412,257.6365348158512,7.6825657456158,6791.12939453125,143.54664611816406,186.10241880804043,38480478451.42857,35.18373008947895,0.8183457297149499,0.0,0.0,6.417062245214028,Low,0
2020-04-07,7176.41455078125,44243482668,165.10194396972656,21659346091,6.451167106628418,784520000.0,47.560001373291016,102098700.0,51.767852783203125,41410000.0,202.98824405049828,0,0,0,25.0,5.1,40.0,40.0,6891.520089285715,6368.253499348958,148.9655521937779,192.53762871787484,-0.0131146270686772,-0.0238502649964288,-0.0130881853854544,-0.0349105833296655,242.241576324742,8.529413118816615,7271.78125,169.13587951660156,205.68022496496167,40117194716.57143,35.18053005547071,0.8093698964772439,0.0,0.0,6.3330745449186665,Low,0
2020-04-08,7334.0986328125,37563249549,172.64173889160156,17063110836,6.648415565490723,542444000.0,48.790000915527344,64930800.0,52.281982421875,26719500.0,208.1910030421051,0,0,0,25.0,5.1,40.0,40.0,6995.423270089285,6348.601969401042,154.2522931780134,195.5444728968453,0.0219725436588782,0.0456675114816182,0.025630838948055,0.030575623852564,255.37931619782717,9.909125980053153,7176.41455078125,165.10194396972656,202.98824405049828,39719598042.71429,35.05934063204584,0.8252828103551516,0.0,0.0,6.4953965586255045,Low,0
2020-04-09,7302.08935546875,34815139178,170.80714416503906,14901696210,6.5487961769104,525564000.0,48.380001068115234,80270100.0,50.65094375610352,40499700.0,205.3351089830801,0,0,0,25.0,5.1,40.0,40.0,7068.061104910715,6328.347298177084,158.36343601771765,197.21454820925237,-0.0043644459866604,-0.0106266001393464,-0.013717663190505,-0.0149839292684119,260.6719312850524,10.502916849352722,7334.0986328125,172.64173889160156,208.1910030421051,37884525621.85714,35.38946615269211,0.8278142532643129,0.0,0.0,6.406294896345514,Low,0
2020-04-10,6865.4931640625,43622840992,158.41244506835938,17980944616,6.5487961769104,525564000.0,48.380001068115234,80270100.0,50.65094375610352,40499700.0,205.3351089830801,0,0,0,25.0,5.1,40.0,40.0,7086.933384486607,6293.482731119791,160.69502694266183,199.9620753771152,-0.0597905846056608,-0.0725654606384821,0.0,0.0,236.0201780717737,9.587225204681324,7302.08935546875,170.80714416503906,205.3351089830801,38548287920.28571,33.273509282540395,0.7677435306530869,0.0,0.0,6.406294896345514,Low,0
2020-04-11,6859.0830078125,31222085946,158.2160186767578,13555089447,6.5487961769104,525564000.0,48.380001068115234,80270100.0,50.65094375610352,40499700.0,205.3351089830801,0,0,0,25.0,5.1,40.0,40.0,7085.72705078125,6356.425895182291,162.55168805803572,202.709602544978,-0.0009336774645052,-0.0012399681825301,0.0,0.0,237.34635152520207,7.476924433468608,6865.4931640625,158.41244506835938,205.3351089830801,38267730400.57143,33.242442556758284,0.7667915531027337,0.0,0.0,6.406294896345514,Low,0
