Date,BTC_Price,BTC_Volume,ETH_Price,ETH_Volume,NVDA_Close,NVDA_Volume,AMD_Close,AMD_Volume,INTC_Close,INTC_Volume,GPU_Stock_Index,GPU_Launch_Dates
2020-09-26,10750.7236328125,46852525493,355.48809814453125,13049148579,12.834571838378906,,78.05999755859375,,44.821014404296875,,339.951887431555,0
2020-09-27,10775.26953125,53745972818,357.4385070800781,13598126926,12.834571838378906,,78.05999755859375,,44.821014404296875,,339.951887431555,0
2020-09-28,10709.65234375,47762394731,355.159423828125,14258455166,12.995328903198242,573808000.0,79.4800033569336,48005500.0,46.15829086303711,29652200.0,345.53239307696776,0
2020-09-29,10844.640625,46582396602,359.75738525390625,11600013236,13.185498237609863,621460000.0,81.7699966430664,61568900.0,45.94288635253906,19558200.0,352.54291916053694,0
2020-09-30,10784.4912109375,44171073700,359.9378662109375,11818610610,13.489320755004883,689184000.0,81.98999786376953,51533700.0,46.472412109375,27711300.0,356.86998838840526,0
2020-10-01,10619.4521484375,40023134100,353.2059020996094,14679481911,13.573065757751465,525004000.0,84.86000061035156,52177100.0,46.8852653503418,22127600.0,364.1622774073955,0
2020-10-02,10575.974609375,48661453918,346.2389221191406,14215390463,13.02249813079834,552496000.0,81.80000305175781,52855100.0,45.781341552734375,25811800.0,350.5964146415798,0
2020-10-03,10549.3291015625,44660271563,346.5220947265625,10060167889,13.02249813079834,,81.80000305175781,,45.781341552734375,,350.5964146415798,0
2020-10-04,10669.5830078125,71251776995,352.5790100097656,10696959020,13.02249813079834,,81.80000305175781,,45.781341552734375,,350.5964146415798,0
2020-10-05,10793.33984375,47537578009,353.956787109375,11809507622,13.600980758666992,479820000.0,86.1500015258789,47056500.0,46.39163589477539,20883200.0,366.9895421488578,1
2020-10-06,10604.40625,42623695307,340.81585693359375,12830796112,13.694696426391602,784420000.0,84.4800033569336,52725400.0,46.10443878173828,25642800.0,364.41018291758525,0
2020-10-07,10668.96875,37799458436,341.80865478515625,11929918060,13.921503067016602,418084000.0,86.69000244140625,43045700.0,47.27117919921875,21978700.0,372.3669337484761,0
2020-10-08,10915.685546875,63314794397,350.7661437988281,13461017711,13.796632766723633,378900000.0,86.51000213623047,54240700.0,47.899436950683594,22369500.0,370.81576439630044,0
2020-10-09,11064.4580078125,22799117613,365.5904846191406,13043501763,13.720865249633789,346892000.0,83.0999984741211,80354400.0,47.40580749511719,24343900.0,362.43097809492826,0
2020-10-10,11296.361328125,22877978588,370.96759033203125,13618484324,13.720865249633789,,83.0999984741211,,47.40580749511719,,362.43097809492826,0
2020-10-11,11384.181640625,19968627060,375.1420593261719,12584512533,13.720865249633789,,83.0999984741211,,47.40580749511719,,362.43097809492826,0
2020-10-12,11555.36328125,26163972642,387.73126220703125,15867455424,14.182703971862793,434744000.0,84.29000091552734,47669700.0,48.357154846191406,27303500.0,370.8982850571212,0
2020-10-13,11425.8994140625,24241420251,381.1907653808594,14226744838,14.204887390136719,344604000.0,85.27999877929688,42764100.0,48.31228256225586,20005800.0,373.24188965294206,0
2020-10-14,11429.5068359375,24103426719,379.4840393066406,13918846567,14.05235481262207,276100000.0,84.20999908447266,40403000.0,48.06098556518555,21874200.0,369.0383461955111,0
2020-10-15,11495.349609375,24487233058,377.44183349609375,14964182545,13.927485466003418,267224000.0,83.12999725341797,33696400.0,48.330238342285156,18272900.0,365.39813462729205,0
2020-10-16,11322.123046875,25635480772,366.22900390625,14670784817,13.769468307495117,242392000.0,83.16999816894531,31474300.0,48.608463287353516,23414400.0,363.74895067125857,0
2020-10-17,11358.1015625,19130430174,368.8559265136719,10951115359,13.769468307495117,,83.16999816894531,,48.608463287353516,,363.74895067125857,0
2020-10-18,11483.359375,18283314340,378.21368408203125,11047103109,13.769468307495117,,83.16999816894531,,48.608463287353516,,363.74895067125857,0
2020-10-19,11742.037109375,23860769928,379.93560791015625,12811242092,13.456670761108398,298068000.0,82.0,36689100.0,48.985408782958984,43537200.0,357.74497583661156,0
2020-10-20,11916.3349609375,30915821592,369.13690185546875,13741586582,13.603970527648926,229212000.0,81.55999755859375,38219400.0,47.953285217285156,27224900.0,358.0453864073148,0
2020-10-21,12823.689453125,43414712626,392.1899719238281,20241324322,13.483590126037598,219596000.0,79.19999694824219,36426400.0,48.01610565185547,21866000.0,351.6373808263156,0
2020-10-22,12965.8916015625,34729759598,413.7729797363281,15772846485,13.32033920288086,290480000.0,79.41999816894531,38006800.0,48.37510299682617,41522700.0,350.3484493569388,0
2020-10-23,12931.5390625,28974975003,409.7666931152344,14256222052,13.5488920211792,233484000.0,81.95999908447266,46557700.0,43.25937271118164,97322500.0,355.9258210407077,0
2020-10-24,13108.0625,24542317940,412.4576110839844,12201739194,13.5488920211792,,81.95999908447266,,43.25937271118164,,355.9258210407077,0
2020-10-25,13031.173828125,24406920575,406.2177734375,10890207469,13.5488920211792,,81.95999908447266,,43.25937271118164,,355.9258210407077,0
2020-10-26,13075.248046875,29461458313,393.8883056640625,15155684229,13.101256370544434,336896000.0,82.2300033569336,69423700.0,41.93107604980469,54161300.0,350.5421126891833,0
2020-10-27,13654.21875,33749878156,403.9970397949219,13940434102,13.355979919433594,250520000.0,78.87999725341797,156669500.0,40.96177673339844,50130500.0,345.96418419904364,0
2020-10-28,13271.28515625,35867318895,388.6507568359375,15276441134,12.588574409484863,376520000.0,76.4000015258789,76529900.0,39.714256286621094,45066000.0,330.9913823293308,0
2020-10-29,13437.8828125,56499499598,386.7301025390625,12920477749,12.98436450958252,320080000.0,78.0199966430664,52784100.0,39.5886116027832,36796800.0,339.0582458232941,1
2020-10-30,13546.5224609375,30581485201,382.8199768066406,13688056970,12.49585247039795,416820000.0,75.29000091552734,51349000.0,39.74118423461914,46781300.0,327.5485727037178,0
2020-10-31,13780.9951171875,30306464719,386.59033203125,11276963426,12.49585247039795,,75.29000091552734,,39.74118423461914,,327.5485727037178,0
2020-11-01,13737.109375,24453857900,396.3581848144531,10475146018,12.49585247039795,,75.29000091552734,,39.74118423461914,,327.5485727037178,1
2020-11-02,13550.4892578125,30771455468,383.15673828125,13997574252,12.542464256286621,299652000.0,74.69999694824219,45760700.0,39.902732849121094,33856700.0,326.9270375786106,0
2020-11-03,13950.30078125,29869951617,387.6021728515625,12588494762,12.979877471923828,272900000.0,76.58000183105469,41231800.0,40.25275421142578,34349500.0,336.27399131389836,0
2020-11-04,14133.70703125,35116364962,402.1419982910156,15126077675,13.75226879119873,410228000.0,81.3499984741211,66579700.0,41.015628814697266,34748200.0,355.9311981326831,0
2020-11-05,15579.8486328125,40856321439,414.0673522949219,15440711038,14.116907119750977,319028000.0,83.0,46542300.0,41.295875549316406,31103200.0,363.8932054502158,0
2020-11-06,15565.880859375,39837841971,454.71929931640625,16738305610,14.517683029174805,383348000.0,85.87999725341797,53829900.0,41.0337028503418,36233700.0,374.6283120853835,0
2020-11-07,14833.75390625,35024953706,435.713134765625,18873289788,14.517683029174805,,85.87999725341797,,41.0337028503418,,374.6283120853835,0
2020-11-08,15479.5673828125,26632075029,453.5547790527344,11292383601,14.517683029174805,,85.87999725341797,,41.0337028503418,,374.6283120853835,0
2020-11-09,15332.3154296875,34149115566,444.1630554199219,13704320630,13.589266777038574,582976000.0,83.12000274658203,58580700.0,41.22355270385742,48481700.0,357.86326834524203,0
2020-11-10,15290.90234375,25574938143,449.67962646484375,12090381666,12.731135368347168,644068000.0,77.98999786376953,67137200.0,41.07891845703125,39224500.0,336.731004297928,1
2020-11-11,15701.33984375,29772374934,462.9605407714844,14075403511,13.377164840698242,404744000.0,81.27999877929688,44611300.0,41.90156936645508,31496900.0,351.77722893041283,0
2020-11-12,16276.34375,34175758344,461.0052795410156,12877327234,13.41579818725586,365812000.0,81.83999633789062,37242600.0,40.63594055175781,42881300.0,352.7996488118503,1
2020-11-13,16317.80859375,31599492172,474.6264343261719,13191505725,13.256532669067383,346312000.0,81.43000030517578,30423200.0,41.09699630737305,30884700.0,350.27001148508236,0
2020-11-14,16068.138671875,27481710135,460.14984130859375,10312037942,13.256532669067383,,81.43000030517578,,41.09699630737305,,350.27001148508236,0
2020-11-15,15955.587890625,23653867583,447.55908203125,10308617165,13.256532669067383,,81.43000030517578,,41.09699630737305,,350.27001148508236,0
2020-11-16,16716.111328125,31526766675,459.9403076171875,11441239444,13.47412109375,413776000.0,83.7300033569336,38640800.0,41.756927490234375,36306300.0,358.0586135363992,1
2020-11-17,17645.40625,39006849170,480.3600769042969,14593057877,13.381402969360352,312028000.0,83.36000061035156,29473500.0,41.1602668762207,31118000.0,355.8799963631457,0
2020-11-18,17804.005859375,49064800278,479.48406982421875,17880199224,13.387883186340332,510924000.0,82.54000091552734,29968000.0,40.73537826538086,32817900.0,354.0051167218205,1
2020-11-19,17817.08984375,36985055355,471.63043212890625,12473929218,13.399347305297852,565936000.0,85.54000091552734,50116800.0,41.24163055419922,29469100.0,360.7635922262481,0
2020-11-20,18621.314453125,36992873940,509.74456787109375,18629943296,13.047919273376465,341088000.0,84.63999938964844,35008400.0,41.0337028503418,24199300.0,354.58694179546194,0
2020-11-21,18642.232421875,39650210707,549.4866333007812,20757099184,13.047919273376465,,84.63999938964844,,41.0337028503418,,354.58694179546194,0
2020-11-22,18370.001953125,41280434226,558.068115234375,21967049601,13.047919273376465,,84.63999938964844,,41.0337028503418,,354.58694179546194,0
2020-11-23,18364.12109375,42741112308,608.4540405273438,27272302872,13.100010871887207,361356000.0,85.30999755859375,46505000.0,41.63941192626953,35489600.0,356.9261326258813,0
2020-11-24,19107.46484375,51469565009,603.8977661132812,23281758100,12.918316841125488,346500000.0,85.06999969482422,36839200.0,42.498226165771484,33901200.0,354.6883196229677,0
2020-11-25,18732.12109375,43710357371,570.6866455078125,20088492893,13.194472312927246,259916000.0,86.70999908447266,41349700.0,42.534385681152344,28126900.0,361.4606417482572,0
2020-11-26,17150.623046875,61396835737,518.8011474609375,31104004592,13.194472312927246,,86.70999908447266,,42.534385681152344,,361.4606417482572,0
2020-11-27,17108.40234375,38886494645,517.4937133789062,16831105703,13.220890998840332,167276000.0,87.19000244140625,22717600.0,42.89599609375,15921400.0,362.971684001585,0
2020-11-28,17717.4140625,32601040734,538.2297973632812,14770243833,13.220890998840332,,87.19000244140625,,42.89599609375,,362.971684001585,0
2020-11-29,18177.484375,31133957704,575.758056640625,15017517758,13.220890998840332,,87.19000244140625,,42.89599609375,,362.971684001585,0
2020-11-30,19625.8359375,47728480399,614.842529296875,20276867833,13.36071491241455,286952000.0,92.66000366210938,84483000.0,43.709625244140625,46332700.0,376.6490727939857,0
2020-12-01,18802.998046875,49633658712,587.3241577148438,27178964465,13.349248886108398,296948000.0,92.62999725341797,58583600.0,44.803497314453125,57768000.0,376.9894753479276,0
